# Force       
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(1.446357e+01 -6.188679e+01 0.000000e+00)	(0.000000e+00 -6.188699e+01 0.000000e+00)	(1.446357e+01 1.951380e-04 0.000000e+00)
2             	(1.457904e+01 -6.234863e+01 0.000000e+00)	(0.000000e+00 -6.234923e+01 0.000000e+00)	(1.457904e+01 6.013100e-04 0.000000e+00)
3             	(1.469336e+01 -6.281206e+01 0.000000e+00)	(0.000000e+00 -6.281328e+01 0.000000e+00)	(1.469336e+01 1.219573e-03 0.000000e+00)
4             	(1.480775e+01 -6.327902e+01 0.000000e+00)	(0.000000e+00 -6.328108e+01 0.000000e+00)	(1.480775e+01 2.059140e-03 0.000000e+00)
5             	(1.492078e+01 -6.383847e+01 0.000000e+00)	(0.000000e+00 -6.384185e+01 0.000000e+00)	(1.492078e+01 3.375886e-03 0.000000e+00)
6             	(1.505574e+01 -6.450699e+01 0.000000e+00)	(0.000000e+00 -6.451240e+01 0.000000e+00)	(1.505574e+01 5.406655e-03 0.000000e+00)
7             	(1.521833e+01 -6.521979e+01 0.000000e+00)	(0.000000e+00 -6.522790e+01 0.000000e+00)	(1.521833e+01 8.110153e-03 0.000000e+00)
8             	(1.539006e+01 -6.602410e+01 0.000000e+00)	(0.000000e+00 -6.603595e+01 0.000000e+00)	(1.539006e+01 1.184543e-02 0.000000e+00)
9             	(1.558441e+01 -6.687522e+01 0.000000e+00)	(0.000000e+00 -6.689182e+01 0.000000e+00)	(1.558441e+01 1.660180e-02 0.000000e+00)
10            	(1.578861e+01 -6.780676e+01 0.000000e+00)	(0.000000e+00 -6.782953e+01 0.000000e+00)	(1.578861e+01 2.277515e-02 0.000000e+00)
11            	(1.601235e+01 -6.878447e+01 0.000000e+00)	(0.000000e+00 -6.881484e+01 0.000000e+00)	(1.601235e+01 3.037680e-02 0.000000e+00)
12            	(1.624590e+01 -6.983337e+01 0.000000e+00)	(0.000000e+00 -6.987321e+01 0.000000e+00)	(1.624590e+01 3.983760e-02 0.000000e+00)
13            	(1.649666e+01 -7.092568e+01 0.000000e+00)	(0.000000e+00 -7.097687e+01 0.000000e+00)	(1.649666e+01 5.118921e-02 0.000000e+00)
14            	(1.675680e+01 -7.208047e+01 0.000000e+00)	(0.000000e+00 -7.214537e+01 0.000000e+00)	(1.675680e+01 6.489504e-02 0.000000e+00)
15            	(1.703222e+01 -7.327418e+01 0.000000e+00)	(0.000000e+00 -7.335518e+01 0.000000e+00)	(1.703222e+01 8.100502e-02 0.000000e+00)
16            	(1.731642e+01 -7.452131e+01 0.000000e+00)	(0.000000e+00 -7.462132e+01 0.000000e+00)	(1.731642e+01 1.000109e-01 0.000000e+00)
17            	(1.761425e+01 -7.580113e+01 0.000000e+00)	(0.000000e+00 -7.592311e+01 0.000000e+00)	(1.761425e+01 1.219768e-01 0.000000e+00)
18            	(1.792017e+01 -7.712436e+01 0.000000e+00)	(0.000000e+00 -7.727178e+01 0.000000e+00)	(1.792017e+01 1.474158e-01 0.000000e+00)
19            	(1.823824e+01 -7.847229e+01 0.000000e+00)	(0.000000e+00 -7.864869e+01 0.000000e+00)	(1.823824e+01 1.764038e-01 0.000000e+00)
20            	(1.856368e+01 -7.985238e+01 0.000000e+00)	(0.000000e+00 -8.006184e+01 0.000000e+00)	(1.856368e+01 2.094672e-01 0.000000e+00)
21            	(1.889996e+01 -8.124737e+01 0.000000e+00)	(0.000000e+00 -8.149407e+01 0.000000e+00)	(1.889996e+01 2.466915e-01 0.000000e+00)
22            	(1.924294e+01 -8.266176e+01 0.000000e+00)	(0.000000e+00 -8.295037e+01 0.000000e+00)	(1.924294e+01 2.886075e-01 0.000000e+00)
23            	(1.959563e+01 -8.407941e+01 0.000000e+00)	(0.000000e+00 -8.441472e+01 0.000000e+00)	(1.959563e+01 3.353086e-01 0.000000e+00)
24            	(1.995440e+01 -8.550208e+01 0.000000e+00)	(0.000000e+00 -8.588940e+01 0.000000e+00)	(1.995440e+01 3.873225e-01 0.000000e+00)
25            	(2.032192e+01 -8.691452e+01 0.000000e+00)	(0.000000e+00 -8.735927e+01 0.000000e+00)	(2.032192e+01 4.447520e-01 0.000000e+00)
26            	(2.069503e+01 -8.831603e+01 0.000000e+00)	(0.000000e+00 -8.882415e+01 0.000000e+00)	(2.069503e+01 5.081181e-01 0.000000e+00)
27            	(2.107608e+01 -8.969209e+01 0.000000e+00)	(0.000000e+00 -9.026963e+01 0.000000e+00)	(2.107608e+01 5.775389e-01 0.000000e+00)
28            	(2.146233e+01 -9.103977e+01 0.000000e+00)	(0.000000e+00 -9.169330e+01 0.000000e+00)	(2.146233e+01 6.535308e-01 0.000000e+00)
29            	(2.185586e+01 -9.234520e+01 0.000000e+00)	(0.000000e+00 -9.308144e+01 0.000000e+00)	(2.185586e+01 7.362415e-01 0.000000e+00)
30            	(2.225423e+01 -9.360344e+01 0.000000e+00)	(0.000000e+00 -9.442963e+01 0.000000e+00)	(2.225423e+01 8.261922e-01 0.000000e+00)
31            	(2.265923e+01 -9.480072e+01 0.000000e+00)	(0.000000e+00 -9.572430e+01 0.000000e+00)	(2.265923e+01 9.235786e-01 0.000000e+00)
32            	(2.306857e+01 -9.592987e+01 0.000000e+00)	(0.000000e+00 -9.695881e+01 0.000000e+00)	(2.306857e+01 1.028944e+00 0.000000e+00)
33            	(2.348354e+01 -9.697755e+01 0.000000e+00)	(0.000000e+00 -9.812013e+01 0.000000e+00)	(2.348354e+01 1.142584e+00 0.000000e+00)
34            	(2.390176e+01 -9.793469e+01 0.000000e+00)	(0.000000e+00 -9.919981e+01 0.000000e+00)	(2.390176e+01 1.265117e+00 0.000000e+00)
35            	(2.432380e+01 -9.878742e+01 0.000000e+00)	(0.000000e+00 -1.001844e+02 0.000000e+00)	(2.432380e+01 1.396974e+00 0.000000e+00)
36            	(2.474665e+01 -9.952420e+01 0.000000e+00)	(0.000000e+00 -1.010631e+02 0.000000e+00)	(2.474665e+01 1.538891e+00 0.000000e+00)
37            	(2.516961e+01 -1.001296e+02 0.000000e+00)	(0.000000e+00 -1.018211e+02 0.000000e+00)	(2.516961e+01 1.691478e+00 0.000000e+00)
38            	(2.558823e+01 -1.005885e+02 0.000000e+00)	(0.000000e+00 -1.024441e+02 0.000000e+00)	(2.558823e+01 1.855627e+00 0.000000e+00)
39            	(2.599975e+01 -1.008821e+02 0.000000e+00)	(0.000000e+00 -1.029142e+02 0.000000e+00)	(2.599975e+01 2.032071e+00 0.000000e+00)
40            	(2.640388e+01 -1.009938e+02 0.000000e+00)	(0.000000e+00 -1.032133e+02 0.000000e+00)	(2.640388e+01 2.219425e+00 0.000000e+00)
41            	(2.678655e+01 -1.009183e+02 0.000000e+00)	(0.000000e+00 -1.033343e+02 0.000000e+00)	(2.678655e+01 2.416060e+00 0.000000e+00)
42            	(2.713078e+01 -1.006541e+02 0.000000e+00)	(0.000000e+00 -1.032747e+02 0.000000e+00)	(2.713078e+01 2.620605e+00 0.000000e+00)
43            	(2.743717e+01 -1.001980e+02 0.000000e+00)	(0.000000e+00 -1.030286e+02 0.000000e+00)	(2.743717e+01 2.830576e+00 0.000000e+00)
44            	(2.769097e+01 -9.953202e+01 0.000000e+00)	(0.000000e+00 -1.025770e+02 0.000000e+00)	(2.769097e+01 3.044997e+00 0.000000e+00)
45            	(2.788765e+01 -9.862148e+01 0.000000e+00)	(0.000000e+00 -1.018822e+02 0.000000e+00)	(2.788765e+01 3.260740e+00 0.000000e+00)
46            	(2.799998e+01 -9.744167e+01 0.000000e+00)	(0.000000e+00 -1.009144e+02 0.000000e+00)	(2.799998e+01 3.472678e+00 0.000000e+00)
47            	(2.802010e+01 -9.599079e+01 0.000000e+00)	(0.000000e+00 -9.966512e+01 0.000000e+00)	(2.802010e+01 3.674334e+00 0.000000e+00)
48            	(2.792252e+01 -9.425858e+01 0.000000e+00)	(0.000000e+00 -9.811618e+01 0.000000e+00)	(2.792252e+01 3.857603e+00 0.000000e+00)
49            	(2.770024e+01 -9.225389e+01 0.000000e+00)	(0.000000e+00 -9.626703e+01 0.000000e+00)	(2.770024e+01 4.013138e+00 0.000000e+00)
50            	(2.731518e+01 -9.003451e+01 0.000000e+00)	(0.000000e+00 -9.416088e+01 0.000000e+00)	(2.731518e+01 4.126376e+00 0.000000e+00)
51            	(2.736195e+01 -8.865029e+01 0.000000e+00)	(0.000000e+00 -9.287647e+01 0.000000e+00)	(2.736195e+01 4.226184e+00 0.000000e+00)
52            	(2.594277e+01 -8.672117e+01 0.000000e+00)	(0.000000e+00 -9.085277e+01 0.000000e+00)	(2.594277e+01 4.131596e+00 0.000000e+00)
53            	(2.601840e+01 -8.513171e+01 0.000000e+00)	(0.000000e+00 -8.933273e+01 0.000000e+00)	(2.601840e+01 4.201013e+00 0.000000e+00)
54            	(2.459134e+01 -8.260473e+01 0.000000e+00)	(0.000000e+00 -8.660629e+01 0.000000e+00)	(2.459134e+01 4.001564e+00 0.000000e+00)
55            	(2.425966e+01 -8.072999e+01 0.000000e+00)	(0.000000e+00 -8.467447e+01 0.000000e+00)	(2.425966e+01 3.944480e+00 0.000000e+00)
56            	(2.243723e+01 -7.818261e+01 0.000000e+00)	(0.000000e+00 -8.167758e+01 0.000000e+00)	(2.243723e+01 3.494966e+00 0.000000e+00)
57            	(2.214782e+01 -7.656203e+01 0.000000e+00)	(0.000000e+00 -7.994573e+01 0.000000e+00)	(2.214782e+01 3.383699e+00 0.000000e+00)
58            	(2.068947e+01 -7.391951e+01 0.000000e+00)	(0.000000e+00 -7.682049e+01 0.000000e+00)	(2.068947e+01 2.900985e+00 0.000000e+00)
59            	(1.956436e+01 -7.182694e+01 0.000000e+00)	(0.000000e+00 -7.419158e+01 0.000000e+00)	(1.956436e+01 2.364637e+00 0.000000e+00)
60            	(1.847899e+01 -7.048123e+01 0.000000e+00)	(0.000000e+00 -7.218309e+01 0.000000e+00)	(1.847899e+01 1.701860e+00 0.000000e+00)
61            	(1.758588e+01 -6.984148e+01 0.000000e+00)	(0.000000e+00 -7.086839e+01 0.000000e+00)	(1.758588e+01 1.026913e+00 0.000000e+00)
62            	(1.679675e+01 -6.978562e+01 0.000000e+00)	(0.000000e+00 -7.016828e+01 0.000000e+00)	(1.679675e+01 3.826620e-01 0.000000e+00)
63            	(1.618998e+01 -7.021868e+01 0.000000e+00)	(0.000000e+00 -7.012445e+01 0.000000e+00)	(1.618998e+01 -9.423286e-02 0.000000e+00)
64            	(1.561030e+01 -7.084478e+01 0.000000e+00)	(0.000000e+00 -7.051627e+01 0.000000e+00)	(1.561030e+01 -3.285053e-01 0.000000e+00)
65            	(1.522288e+01 -7.292015e+01 0.000000e+00)	(0.000000e+00 -7.248281e+01 0.000000e+00)	(1.522288e+01 -4.373349e-01 0.000000e+00)
66            	(1.493744e+01 -7.422052e+01 0.000000e+00)	(0.000000e+00 -7.381014e+01 0.000000e+00)	(1.493744e+01 -4.103850e-01 0.000000e+00)
67            	(1.457708e+01 -7.480550e+01 0.000000e+00)	(0.000000e+00 -7.449152e+01 0.000000e+00)	(1.457708e+01 -3.139758e-01 0.000000e+00)
68            	(1.418871e+01 -7.494995e+01 0.000000e+00)	(0.000000e+00 -7.473367e+01 0.000000e+00)	(1.418871e+01 -2.162821e-01 0.000000e+00)
69            	(1.377744e+01 -7.491504e+01 0.000000e+00)	(0.000000e+00 -7.477300e+01 0.000000e+00)	(1.377744e+01 -1.420383e-01 0.000000e+00)
70            	(1.334304e+01 -7.476588e+01 0.000000e+00)	(0.000000e+00 -7.468359e+01 0.000000e+00)	(1.334304e+01 -8.229549e-02 0.000000e+00)
71            	(1.288009e+01 -7.441582e+01 0.000000e+00)	(0.000000e+00 -7.436679e+01 0.000000e+00)	(1.288009e+01 -4.903527e-02 0.000000e+00)
72            	(1.242675e+01 -7.381370e+01 0.000000e+00)	(0.000000e+00 -7.374330e+01 0.000000e+00)	(1.242675e+01 -7.040341e-02 0.000000e+00)
73            	(1.197030e+01 -7.351706e+01 0.000000e+00)	(0.000000e+00 -7.339396e+01 0.000000e+00)	(1.197030e+01 -1.231086e-01 0.000000e+00)
74            	(1.156928e+01 -7.363499e+01 0.000000e+00)	(0.000000e+00 -7.348436e+01 0.000000e+00)	(1.156928e+01 -1.506307e-01 0.000000e+00)
75            	(1.129316e+01 -7.377951e+01 0.000000e+00)	(0.000000e+00 -7.364618e+01 0.000000e+00)	(1.129316e+01 -1.333268e-01 0.000000e+00)
76            	(1.101668e+01 -7.369159e+01 0.000000e+00)	(0.000000e+00 -7.359466e+01 0.000000e+00)	(1.101668e+01 -9.693847e-02 0.000000e+00)
77            	(1.074932e+01 -7.349565e+01 0.000000e+00)	(0.000000e+00 -7.342900e+01 0.000000e+00)	(1.074932e+01 -6.665056e-02 0.000000e+00)
78            	(1.048741e+01 -7.325480e+01 0.000000e+00)	(0.000000e+00 -7.321337e+01 0.000000e+00)	(1.048741e+01 -4.142430e-02 0.000000e+00)
79            	(1.023684e+01 -7.300975e+01 0.000000e+00)	(0.000000e+00 -7.298154e+01 0.000000e+00)	(1.023684e+01 -2.820244e-02 0.000000e+00)
80            	(9.996892e+00 -7.279297e+01 0.000000e+00)	(0.000000e+00 -7.276689e+01 0.000000e+00)	(9.996892e+00 -2.607094e-02 0.000000e+00)
81            	(9.773440e+00 -7.261183e+01 0.000000e+00)	(0.000000e+00 -7.258292e+01 0.000000e+00)	(9.773440e+00 -2.890643e-02 0.000000e+00)
82            	(9.560306e+00 -7.244275e+01 0.000000e+00)	(0.000000e+00 -7.241081e+01 0.000000e+00)	(9.560306e+00 -3.194633e-02 0.000000e+00)
83            	(9.359501e+00 -7.227474e+01 0.000000e+00)	(0.000000e+00 -7.224160e+01 0.000000e+00)	(9.359501e+00 -3.313909e-02 0.000000e+00)
84            	(9.169296e+00 -7.210363e+01 0.000000e+00)	(0.000000e+00 -7.207076e+01 0.000000e+00)	(9.169296e+00 -3.286742e-02 0.000000e+00)
85            	(8.990902e+00 -7.193796e+01 0.000000e+00)	(0.000000e+00 -7.190551e+01 0.000000e+00)	(8.990902e+00 -3.244857e-02 0.000000e+00)
86            	(8.822975e+00 -7.178714e+01 0.000000e+00)	(0.000000e+00 -7.175407e+01 0.000000e+00)	(8.822975e+00 -3.307533e-02 0.000000e+00)
87            	(8.668316e+00 -7.167422e+01 0.000000e+00)	(0.000000e+00 -7.163987e+01 0.000000e+00)	(8.668316e+00 -3.435068e-02 0.000000e+00)
88            	(8.524903e+00 -7.160265e+01 0.000000e+00)	(0.000000e+00 -7.156620e+01 0.000000e+00)	(8.524903e+00 -3.644492e-02 0.000000e+00)
89            	(8.389813e+00 -7.155968e+01 0.000000e+00)	(0.000000e+00 -7.152154e+01 0.000000e+00)	(8.389813e+00 -3.813219e-02 0.000000e+00)
90            	(8.259099e+00 -7.152580e+01 0.000000e+00)	(0.000000e+00 -7.148828e+01 0.000000e+00)	(8.259099e+00 -3.751843e-02 0.000000e+00)
91            	(8.125419e+00 -7.146237e+01 0.000000e+00)	(0.000000e+00 -7.142982e+01 0.000000e+00)	(8.125419e+00 -3.255689e-02 0.000000e+00)
92            	(7.991291e+00 -7.137401e+01 0.000000e+00)	(0.000000e+00 -7.134776e+01 0.000000e+00)	(7.991291e+00 -2.625515e-02 0.000000e+00)
93            	(7.855174e+00 -7.129732e+01 0.000000e+00)	(0.000000e+00 -7.127408e+01 0.000000e+00)	(7.855174e+00 -2.323931e-02 0.000000e+00)
94            	(7.724906e+00 -7.115543e+01 0.000000e+00)	(0.000000e+00 -7.114275e+01 0.000000e+00)	(7.724906e+00 -1.268447e-02 0.000000e+00)
95            	(7.590406e+00 -7.098324e+01 0.000000e+00)	(0.000000e+00 -7.098354e+01 0.000000e+00)	(7.590406e+00 3.047630e-04 0.000000e+00)
96            	(7.459966e+00 -7.078816e+01 0.000000e+00)	(0.000000e+00 -7.079489e+01 0.000000e+00)	(7.459966e+00 6.726344e-03 0.000000e+00)
97            	(7.330356e+00 -7.065491e+01 0.000000e+00)	(0.000000e+00 -7.065554e+01 0.000000e+00)	(7.330356e+00 6.329709e-04 0.000000e+00)
98            	(7.214391e+00 -7.050674e+01 0.000000e+00)	(0.000000e+00 -7.050957e+01 0.000000e+00)	(7.214391e+00 2.825872e-03 0.000000e+00)
99            	(7.096050e+00 -7.038369e+01 0.000000e+00)	(0.000000e+00 -7.038800e+01 0.000000e+00)	(7.096050e+00 4.312723e-03 0.000000e+00)
100           	(6.988481e+00 -7.025533e+01 0.000000e+00)	(0.000000e+00 -7.026192e+01 0.000000e+00)	(6.988481e+00 6.589176e-03 0.000000e+00)
101           	(6.883317e+00 -7.013706e+01 0.000000e+00)	(0.000000e+00 -7.015188e+01 0.000000e+00)	(6.883317e+00 1.482384e-02 0.000000e+00)
102           	(6.782666e+00 -6.998075e+01 0.000000e+00)	(0.000000e+00 -7.000350e+01 0.000000e+00)	(6.782666e+00 2.275096e-02 0.000000e+00)
103           	(6.679593e+00 -6.986270e+01 0.000000e+00)	(0.000000e+00 -6.988579e+01 0.000000e+00)	(6.679593e+00 2.309162e-02 0.000000e+00)
104           	(6.587316e+00 -6.975755e+01 0.000000e+00)	(0.000000e+00 -6.977889e+01 0.000000e+00)	(6.587316e+00 2.134140e-02 0.000000e+00)
105           	(6.491998e+00 -6.964502e+01 0.000000e+00)	(0.000000e+00 -6.966711e+01 0.000000e+00)	(6.491998e+00 2.209035e-02 0.000000e+00)
106           	(6.399646e+00 -6.953473e+01 0.000000e+00)	(0.000000e+00 -6.955835e+01 0.000000e+00)	(6.399646e+00 2.361824e-02 0.000000e+00)
107           	(6.307730e+00 -6.942215e+01 0.000000e+00)	(0.000000e+00 -6.944772e+01 0.000000e+00)	(6.307730e+00 2.557480e-02 0.000000e+00)
108           	(6.218546e+00 -6.931003e+01 0.000000e+00)	(0.000000e+00 -6.933758e+01 0.000000e+00)	(6.218546e+00 2.755270e-02 0.000000e+00)
109           	(6.130998e+00 -6.918951e+01 0.000000e+00)	(0.000000e+00 -6.921952e+01 0.000000e+00)	(6.130998e+00 3.001311e-02 0.000000e+00)
110           	(6.046132e+00 -6.909252e+01 0.000000e+00)	(0.000000e+00 -6.912191e+01 0.000000e+00)	(6.046132e+00 2.939750e-02 0.000000e+00)
111           	(5.965117e+00 -6.899613e+01 0.000000e+00)	(0.000000e+00 -6.902523e+01 0.000000e+00)	(5.965117e+00 2.909770e-02 0.000000e+00)
112           	(5.884739e+00 -6.890775e+01 0.000000e+00)	(0.000000e+00 -6.893515e+01 0.000000e+00)	(5.884739e+00 2.740476e-02 0.000000e+00)
113           	(5.806087e+00 -6.882262e+01 0.000000e+00)	(0.000000e+00 -6.884851e+01 0.000000e+00)	(5.806087e+00 2.589309e-02 0.000000e+00)
114           	(5.727962e+00 -6.873768e+01 0.000000e+00)	(0.000000e+00 -6.876286e+01 0.000000e+00)	(5.727962e+00 2.517957e-02 0.000000e+00)
115           	(5.650477e+00 -6.865010e+01 0.000000e+00)	(0.000000e+00 -6.867551e+01 0.000000e+00)	(5.650477e+00 2.541112e-02 0.000000e+00)
116           	(5.572860e+00 -6.855691e+01 0.000000e+00)	(0.000000e+00 -6.858343e+01 0.000000e+00)	(5.572860e+00 2.652751e-02 0.000000e+00)
117           	(5.495681e+00 -6.845790e+01 0.000000e+00)	(0.000000e+00 -6.848607e+01 0.000000e+00)	(5.495681e+00 2.817027e-02 0.000000e+00)
118           	(5.419360e+00 -6.835507e+01 0.000000e+00)	(0.000000e+00 -6.838469e+01 0.000000e+00)	(5.419360e+00 2.961482e-02 0.000000e+00)
119           	(5.344455e+00 -6.825414e+01 0.000000e+00)	(0.000000e+00 -6.828428e+01 0.000000e+00)	(5.344455e+00 3.013450e-02 0.000000e+00)
120           	(5.271663e+00 -6.815817e+01 0.000000e+00)	(0.000000e+00 -6.818762e+01 0.000000e+00)	(5.271663e+00 2.945566e-02 0.000000e+00)
121           	(5.200620e+00 -6.806748e+01 0.000000e+00)	(0.000000e+00 -6.809559e+01 0.000000e+00)	(5.200620e+00 2.810651e-02 0.000000e+00)
122           	(5.131548e+00 -6.798169e+01 0.000000e+00)	(0.000000e+00 -6.800832e+01 0.000000e+00)	(5.131548e+00 2.663193e-02 0.000000e+00)
123           	(5.063662e+00 -6.789870e+01 0.000000e+00)	(0.000000e+00 -6.792415e+01 0.000000e+00)	(5.063662e+00 2.545168e-02 0.000000e+00)
124           	(4.997135e+00 -6.781766e+01 0.000000e+00)	(0.000000e+00 -6.784226e+01 0.000000e+00)	(4.997135e+00 2.460058e-02 0.000000e+00)
125           	(4.931451e+00 -6.773734e+01 0.000000e+00)	(0.000000e+00 -6.776096e+01 0.000000e+00)	(4.931451e+00 2.361982e-02 0.000000e+00)
126           	(4.866803e+00 -6.765747e+01 0.000000e+00)	(0.000000e+00 -6.767992e+01 0.000000e+00)	(4.866803e+00 2.245412e-02 0.000000e+00)
127           	(4.803260e+00 -6.757880e+01 0.000000e+00)	(0.000000e+00 -6.760005e+01 0.000000e+00)	(4.803260e+00 2.125142e-02 0.000000e+00)
128           	(4.740709e+00 -6.750124e+01 0.000000e+00)	(0.000000e+00 -6.752146e+01 0.000000e+00)	(4.740709e+00 2.021955e-02 0.000000e+00)
129           	(4.679057e+00 -6.742459e+01 0.000000e+00)	(0.000000e+00 -6.744404e+01 0.000000e+00)	(4.679057e+00 1.944938e-02 0.000000e+00)
130           	(4.618410e+00 -6.734904e+01 0.000000e+00)	(0.000000e+00 -6.736793e+01 0.000000e+00)	(4.618410e+00 1.888566e-02 0.000000e+00)
131           	(4.558719e+00 -6.727483e+01 0.000000e+00)	(0.000000e+00 -6.729326e+01 0.000000e+00)	(4.558719e+00 1.842761e-02 0.000000e+00)
132           	(4.500175e+00 -6.720289e+01 0.000000e+00)	(0.000000e+00 -6.722084e+01 0.000000e+00)	(4.500175e+00 1.794915e-02 0.000000e+00)
133           	(4.442925e+00 -6.713483e+01 0.000000e+00)	(0.000000e+00 -6.715205e+01 0.000000e+00)	(4.442925e+00 1.721992e-02 0.000000e+00)
134           	(4.386498e+00 -6.706882e+01 0.000000e+00)	(0.000000e+00 -6.708557e+01 0.000000e+00)	(4.386498e+00 1.675878e-02 0.000000e+00)
135           	(4.330539e+00 -6.700225e+01 0.000000e+00)	(0.000000e+00 -6.701911e+01 0.000000e+00)	(4.330539e+00 1.686839e-02 0.000000e+00)
136           	(4.274987e+00 -6.693311e+01 0.000000e+00)	(0.000000e+00 -6.695056e+01 0.000000e+00)	(4.274987e+00 1.745197e-02 0.000000e+00)
137           	(4.219828e+00 -6.686098e+01 0.000000e+00)	(0.000000e+00 -6.687913e+01 0.000000e+00)	(4.219828e+00 1.814713e-02 0.000000e+00)
138           	(4.165465e+00 -6.678946e+01 0.000000e+00)	(0.000000e+00 -6.680760e+01 0.000000e+00)	(4.165465e+00 1.814352e-02 0.000000e+00)
139           	(4.112268e+00 -6.671992e+01 0.000000e+00)	(0.000000e+00 -6.673775e+01 0.000000e+00)	(4.112268e+00 1.782801e-02 0.000000e+00)
140           	(4.060402e+00 -6.665389e+01 0.000000e+00)	(0.000000e+00 -6.667121e+01 0.000000e+00)	(4.060402e+00 1.732183e-02 0.000000e+00)
141           	(4.009601e+00 -6.659043e+01 0.000000e+00)	(0.000000e+00 -6.660730e+01 0.000000e+00)	(4.009601e+00 1.686523e-02 0.000000e+00)
142           	(3.959602e+00 -6.652850e+01 0.000000e+00)	(0.000000e+00 -6.654509e+01 0.000000e+00)	(3.959602e+00 1.659595e-02 0.000000e+00)
143           	(3.910281e+00 -6.646736e+01 0.000000e+00)	(0.000000e+00 -6.648384e+01 0.000000e+00)	(3.910281e+00 1.648481e-02 0.000000e+00)
144           	(3.861544e+00 -6.640664e+01 0.000000e+00)	(0.000000e+00 -6.642310e+01 0.000000e+00)	(3.861544e+00 1.645818e-02 0.000000e+00)
145           	(3.813451e+00 -6.634642e+01 0.000000e+00)	(0.000000e+00 -6.636286e+01 0.000000e+00)	(3.813451e+00 1.644351e-02 0.000000e+00)
146           	(3.766113e+00 -6.628689e+01 0.000000e+00)	(0.000000e+00 -6.630328e+01 0.000000e+00)	(3.766113e+00 1.639532e-02 0.000000e+00)
147           	(3.719514e+00 -6.622810e+01 0.000000e+00)	(0.000000e+00 -6.624443e+01 0.000000e+00)	(3.719514e+00 1.632576e-02 0.000000e+00)
148           	(3.673650e+00 -6.617018e+01 0.000000e+00)	(0.000000e+00 -6.618641e+01 0.000000e+00)	(3.673650e+00 1.622553e-02 0.000000e+00)
149           	(3.628633e+00 -6.611368e+01 0.000000e+00)	(0.000000e+00 -6.612972e+01 0.000000e+00)	(3.628633e+00 1.603631e-02 0.000000e+00)
150           	(3.584686e+00 -6.606022e+01 0.000000e+00)	(0.000000e+00 -6.607583e+01 0.000000e+00)	(3.584686e+00 1.560940e-02 0.000000e+00)
151           	(3.541532e+00 -6.600875e+01 0.000000e+00)	(0.000000e+00 -6.602401e+01 0.000000e+00)	(3.541532e+00 1.525456e-02 0.000000e+00)
152           	(3.498867e+00 -6.595745e+01 0.000000e+00)	(0.000000e+00 -6.597266e+01 0.000000e+00)	(3.498867e+00 1.521295e-02 0.000000e+00)
153           	(3.456555e+00 -6.590499e+01 0.000000e+00)	(0.000000e+00 -6.592043e+01 0.000000e+00)	(3.456555e+00 1.543656e-02 0.000000e+00)
154           	(3.414695e+00 -6.585164e+01 0.000000e+00)	(0.000000e+00 -6.586729e+01 0.000000e+00)	(3.414695e+00 1.565432e-02 0.000000e+00)
155           	(3.373339e+00 -6.579828e+01 0.000000e+00)	(0.000000e+00 -6.581398e+01 0.000000e+00)	(3.373339e+00 1.569729e-02 0.000000e+00)
156           	(3.332651e+00 -6.574601e+01 0.000000e+00)	(0.000000e+00 -6.576155e+01 0.000000e+00)	(3.332651e+00 1.553472e-02 0.000000e+00)
157           	(3.292668e+00 -6.569516e+01 0.000000e+00)	(0.000000e+00 -6.571045e+01 0.000000e+00)	(3.292668e+00 1.529134e-02 0.000000e+00)
158           	(3.253453e+00 -6.564563e+01 0.000000e+00)	(0.000000e+00 -6.566069e+01 0.000000e+00)	(3.253453e+00 1.505250e-02 0.000000e+00)
159           	(3.214775e+00 -6.559679e+01 0.000000e+00)	(0.000000e+00 -6.561170e+01 0.000000e+00)	(3.214775e+00 1.491270e-02 0.000000e+00)
160           	(3.176679e+00 -6.554862e+01 0.000000e+00)	(0.000000e+00 -6.556343e+01 0.000000e+00)	(3.176679e+00 1.481173e-02 0.000000e+00)
161           	(3.139118e+00 -6.550106e+01 0.000000e+00)	(0.000000e+00 -6.551576e+01 0.000000e+00)	(3.139118e+00 1.470454e-02 0.000000e+00)
162           	(3.102141e+00 -6.545423e+01 0.000000e+00)	(0.000000e+00 -6.546881e+01 0.000000e+00)	(3.102141e+00 1.458711e-02 0.000000e+00)
163           	(3.065704e+00 -6.540810e+01 0.000000e+00)	(0.000000e+00 -6.542256e+01 0.000000e+00)	(3.065704e+00 1.446716e-02 0.000000e+00)
164           	(3.029862e+00 -6.536265e+01 0.000000e+00)	(0.000000e+00 -6.537703e+01 0.000000e+00)	(3.029862e+00 1.438610e-02 0.000000e+00)
165           	(2.994560e+00 -6.531816e+01 0.000000e+00)	(0.000000e+00 -6.533240e+01 0.000000e+00)	(2.994560e+00 1.424304e-02 0.000000e+00)
166           	(2.959898e+00 -6.527529e+01 0.000000e+00)	(0.000000e+00 -6.528925e+01 0.000000e+00)	(2.959898e+00 1.395664e-02 0.000000e+00)
167           	(2.925974e+00 -6.523428e+01 0.000000e+00)	(0.000000e+00 -6.524790e+01 0.000000e+00)	(2.925974e+00 1.361352e-02 0.000000e+00)
